review,date,rating,y
배민 요기요 쓰다가 처음 써봤는데 배달 도착 시간보다 분 늦게 도착했네요 ㅎㅎ 업체에서 분 전부터 준비완료 눌러놓고 대기했다는데 기사가 안잡혀서 음식 만들어진지 분만에 다식어서 왔네요 광고에서는 감자튀김이 다식어서 온걸로 타업체 처럼 안그런다는 식으로 나오더니 너무하네요 ㅎㅎ 그리고 아무런 연락도 없으시고 음식 판매점에서 알려주셔서 알았네요 ㅋ 다시는 사용안합니다 서울경기 아니라서 기사가 많이 안구해지는거 알겠는데 그럴거면 준비된 상태에서 시작하셨어야죠,6/13/2021 10:36,1,0
고객센터가 매장 전화해서 주문취소 후 재주문 조차 해결못하는데 있을 이유가 있는지 그냥 앉아서 네네만하다가 끝남ㅋㅋ,6/13/2021 10:05,1,0
짜증남,6/13/2021 9:53,1,0
쿠폰쿠폰,6/13/2021 6:42,1,0
버거킹은 왜 없죠,6/13/2021 6:14,4,1
매장에서는 쿠팡이츠 열어놨다고 함 통화하면 주문 들어오는 소리 들리는데 맨날 일시적으로 주문불가라고 함 고객센터에서는 앱 깔았다 다시 설치하라는 말하는데 도움 안 됨 배달 막을거면 배달앱 운영을 왜하는지 모르겠음,6/13/2021 4:29,1,0
한상 배달시간보면 어느순간 분 분 많게는 분도 쭉쭉 올리더라 ㅋㅋ 그렇게 올리다보면 첨에 분 걸린다는거에서 두배로 사십분 넘게옴ㅋㅋㅋㅋ 근데 서비자 농락하명서 그렇게 수수료 먹고싶냐ㅋㅋ 사십분 넘엇으면 편의점에서 쳐사먹었겠지ㅋㅋㅋ 으이구 이번거 먹고 바로 지울게,6/13/2021 4:24,1,0
금액별 무료배달이라고 명시를 해주던지원 주문했는데 원 결제되는그럼 금액 확인 창을 하나 만들어 주시던지요,6/13/2021 3:06,1,0
할인쿠폰을 어디에서도 받아볼수가 없어요 짜증남,6/12/2021 15:01,5,1
한집배달이라고 광고하던데 아님 기사가 정 반대로 가서 뭔가 하고 문의했더니 다른 집 들렀다 오는거였다고 함 그럼 왜 내가 이걸로 주문했나요라고 하니 아무말도 못함 보상 아무것도 없고 분만에 올거 분 분 걸려 받는거임 고객은 고스란히 피해 받는거고 배달예상시간이라고 처음에 뜨는데 그거 가게 측에서 계속 늘릴 수 있음 결국 얼마 만에 받을 수 있는지는 모르는거고 배달 배정받고 가까워져야 그때 알 수 있음 굳이 이 어플 써서 배달 시킬 이유가 없네요,6/12/2021 11:56,1,0
배고픈데 일시적으로 주문불가떠서 결국 배민에서 시켰어요,6/12/2021 9:33,2,0
배달 시간이 이리도 짧을 수 있는지  약속 시간 보다 항상 일찍 도착하고  이건 너무 감동 아닌가요  완전 생활이 너무 편리해졌습니다  믿고 찾는 쿠팡이츠 계속 꽃길만 걸으시오 ,6/12/2021 7:30,5,1
결제하고 주문이 안들어갔으면 먼저 전화를 주고 상황설명을 하는게 맞지 않나요 예상배달시간 분이었는데 한시간이 지나도 안와서 제가 매장에 전화하고 쿠팡이츠에 전화했네요 전화는 받지도 않고 사소한 관리부터가 안되는데 어떻게 믿고 사용하나요,6/12/2021 4:30,1,0
광고에서는 빠른배달 빠른배달 이래서 두번이나 시켜봤는데 달라지는게 없더군요첫 번째 배달에서는 두시간이나 걸려서 환불받고 두번째 배달은 계속 배달지연  그럼 너무 과대광고 아닌가요  기분나쁘네요 이렇게 늦을 줄알았으면 그냥 원래 쓰던 배달앱쓰지 뭐하러 다운받아서 쓸까요 제대로된 서비스할 자신이 없었으면 첨 부터 하지 않는게 맞는거 같고 지금도 계속 배송 지연 될거면 차라리 처음부터 분걸린다 분 걸린다 써놓으세요  아님 개선을 하시던가,6/12/2021 2:56,1,0
배달원이 없으면 그 전에 주문이 불가능해야 되지 않을까요,6/12/2021 2:34,3,0
자동차때문에 예상 시간이 계속 늘어나고 분 걸린다는거 한시간 넘게 예상시간이 바뀜진짜 자동차 매칭되면 배달 취소 하고싶음 너무 오래 걸리는데 자동차로 배달 왜 하게 해주는건지 알고싶다,6/12/2021 2:19,1,0
테스트 하시나요아이폰 앱에서 카트 주문서에서 일회용 수저 빼주세요 체크박스가 어떤 핸폰에서는 뜨고어떤 핸폰은 일회용 수저 주세요 체크박스가 뜨네요환경 어쩌구가 뜨네요빨리 주문하고 싶은 유저가 일회용수저가 당연히 오는줄알고 못보고 결제하기 누를 거란 생각은 안하시나요누가 주문서를 꼼꼼히 보나요 일회용수저 필요없는 사람이 주문서에서 빼기위해서 찾아보고 체크하는게 맞다고 생각합니다,6/11/2021 12:19,1,0
장바구니에 담은거 확인하려고 했는데 버튼도 젼나 애매하게 만들어놔서 그냥 주문되버림 쓰바 쿠폰도 못썻는데 돈 개아까움 카드 입력되있으니깐 확인절차없이 그냥 주문되는거 거지같음 누군가에게는 간편할 수도 있지만 갠적으로 바꼈으면함 그리고 주문하자마자 취소하려고 했는데 왜 취소 버튼이 없죠 진짜 그냥 이 어플은 총체적난국 차라리 배민 요기요가 훨배 나음 쓰바 진짜 몇천원 아닌돈으로 사람기분이 이렇게 나빠지는구나 느끼게 해줘서 너무 고마움 앞으로 쿠팡 안씀,6/11/2021 10:57,1,0
유명한 어플 개 다 비슷비슷해짐 배달 파트너가 수령하러가다가 갑자기 사라져버리고 시간 분 늘어나는건 다반사,6/11/2021 9:17,1,0
딴거다좋은데 점점 빨아먹는 느낌이나네용,6/11/2021 7:07,5,1
이거 행사 자주 하고 배달 현황 볼수 있는건 좋은데진짜 아쉬운 점은 결제할때 한 번 쯤은 결제 할거냐고 물어봤으면 좋겠네요다들 결제하기 누르면 결제완료 버튼을 한 번쯤 더 누르게 해야 잘못 눌러지지 않죠방금 주문할거 담았다가 다음에 주문해야지 하고 어플을 껐는데 모르는 음식이 배달 와서 보니까 잘못 눌러져서 계산 되가지고 제 의지와 상관없이 결제되었네요아이패드나 아이폰은 뒤로가기가 갤럭시처럼 없으니까 더 실수하기 쉬운데손가락만 스쳐도 결제임 다음 업데이트에 꼭 결제하기전에 한 번 더 물어보는거 팝업창 뜨게 해주세요벌써 두번째 이러네요조심한다고 하는데 이러는거 보면 저 뿐만 아니라 어플에서도 한 번 막아줬으면 합니다팝업창이 안 되면 비밀번호라도 넣을수있게 설정에 옵션으로 넣어줘도 잘 쓰겠습니다그 전까지는 쿠팡이츠 어플에 손이 잘 안 가긴할거같네요실수할까봐차라리 비밀번호 넣게 해주는 다른 어플도 있으니까요근데 진짜 쿠팡 자주 사용하는데 이거 비밀번호라도 넣어야 결제되게 옵션 변경 해주면 좋겠네요,6/11/2021 6:44,2,0
퇴근하고 기분 좋게 쌀국수 배달시켰다가 시간 분 기다렸어요 가게로 전화하니 쿠팡측 배달기사님 배정이 늦어져서 그렇다고 하는데면은 당연히 다 뿔어서 버리고 가게 잘못은 아니라고 하나 정말 기분이 안좋았습니다 고객센터는 전화해도 받는분이 없고 피해는 고스란히 소비자몫인가요 유투브 광고 뜨는걸 보니 어이가 없네요ㅎ,6/11/2021 3:56,1,0
자동차 타고 배달하시는데 키로 거리를 분 걸려서 오시네요 ㅎㅎ,6/11/2021 3:03,1,0
제곧내입니다하나하나 삭제할 때마다 짜증이ㅜㅜㅂㅁ처럼 전체삭제버튼 있음 좋을 것 같아요,6/11/2021 2:20,1,0
링크를 통해서건 처음깔아서 하던처음 이용하는데 아무런 혜택이없네요제가 너무 늦게 이용해서 그런건가요첫주문완료 이후 혜택받게 공지글을확인했는데계좌등록도 이어폰으로 해놓고 제실수이긴했는데그 이후 그계좌는 사용도 안되게하고 다른계좌이용해서했더니 단돈십원도 혜택을못보고 그냥 주문했네요첫주문광고는 그때뿐인건가요,6/10/2021 18:04,1,0
아니 배달비 주고 배달시키는데 왜 내가 나가서 받아야 함  그것도 집 앞도 아니고 골목 지나서 큰길까지  배달비를 받았으면 배달을 해줘야지 ㅡㅡ 차 댈곳 없다고 나오라는게 말이야 방구야  한집에 하나 배달  ㅋㅋㅋㅋㅋ 그럼뭐해 직접 가서 사먹는거나 다름없는데,6/10/2021 12:14,1,0
배달앱 중 최애 앱으로 꽤 오래 써 왔는데 이것도 오늘까지네요배달 예상시간을 조리대기를 빌미로 배를 늘여버릴거면 배달 예상 시간을 제공하지 마세요그리고 조리대기가 필수로 필요한 음식이라면 주문할 때 예상 시간을 확실하게 표시를 해줘야지 않습니까심지어 준비가 분이 걸렸는데 비조리인게 포함되어있었습니다 조리 여부는 어떻게든 틀림이 없어야 하는 것 아닙니까 조리도구가 없는 외부에서 시켜먹으면 무슨 봉변을 당하라는 건지아무튼 시간 여유가 많은 상태였다면 별 일 아닐수 있는 일이 오늘 제게 너무 크게 다가왔기에 더 이상 쿠팡이츠를 못 사용할 것 같네요 중요한 날에 큰 엿을 먹었습니다 ㅎㅎ 쿠폰은 안쓸거니까 회수 해 가세요그동안 잘 썼습니다 앞으론 저같은 피해자 만들지 마세요,6/10/2021 11:58,1,0
배달 위치도 ㅊ볼수았고 너무 좋네여,6/10/2021 11:07,5,1
배달예상시간이 한없이 늘어나면 유저들이 굳이 이 앱으로 주문를 할 이유가 있을까 싶음 타사들도 단건배달 하던데 시간을 이정도로 속이지는 않던데요,6/10/2021 10:30,1,0
치타배송이라 해놓고 배달원안잡혀서 한시간 넘게배달안옴 벌써 두번째임배달하는사람안잡히면 예상대기시간이고뭐고  다만들어놓고 분지나서 배달원 잡고 다시분 기다림 개짜증남 배달시스템 문제임 배달하는 사람이없으면  늘리게 방안을 세우든가하셈 제발좀,6/10/2021 9:42,1,0
이용할때마다 느끼지만 매우 만족합니다,6/9/2021 12:12,5,1
결제하고 수락 바로 되는데 취소도 안된다하고 고객센터는 저희가 할수있는 일 아니라 무한반복 차라리 배민쓰지 이제 쿠팡이츠 쓰고싶지도 않음,6/9/2021 12:05,1,0
단한번도 배달시간 맞춘 적 없음 분걸린다고 했는데 한시간 넘게 걸림,6/9/2021 8:57,1,0
요기 배 만 이용하다 우연히 알게되 어플깔아 해봤는데 완전 맘에 드네요 실시간으로 계속 알람 보내주고 로켓배송마냥 사진도 보내주고 나머지 어플들은 다 지웠어요 이것만 이용할겁니다쿠팡 흥해라,6/9/2021 7:28,5,1
픽업하고 예상 도착시간에서 분 넘게 안오더라고요오는거 확인해보니까 다른 곳 들렸다가 오는 것 같던데 덕분에 서브웨이 시킨지 분만에 받았습니다한 집만 배달하는건데 이렇게 오래 걸릴리가 없는데 똑바로 좀 관리해주세요이렇게 오래 걸리면 쿠팡이츠에서 시켜먹을 이유가 없죠,6/9/2021 1:49,1,0
처음 출시때부터 건물명으로 저장해서 잘오던게얼마전부터 아예 다른위치로 잡아서그쪽으로 배달이 가더라구요 버그있는지 한번 확인해주세요,6/9/2021 0:26,2,0
더이상말하진않을게여,6/8/2021 15:51,5,1
주문내역 삭제기능좀 넣어주세요 ㅠ 누가 내 돼지스러운 기록볼까봐 무서워요 ㅠ,6/8/2021 15:26,5,1
배달앱중에 최고,6/8/2021 14:54,5,1
이 오류 겪은지 꽤 오래된거 같은데 업데이트 올린 이후 사후 관리는 다 하고계시긴 한가요 전혀 하는거 같지도 않고 앱 링크 공유하면 앱설치하라고 떠서 솔직히 좀많이 불편해요 이 불편함 하나 때문에 앱 쓰기 싫어지네요,6/8/2021 12:32,1,0
분 배달 붐 추가되서 시간 걸려서 매장 전화했더니 쿠팡이츠 기사분이 늦게 온거라네요 덕분에 다 식은 피자 먹었어요 진짜 비추입니다,6/8/2021 11:16,1,0
간편결제 원합니다 계좌 등록 과정에 시간도 지체되고 지문인식 얼굴인식이 되지 않아서 불편하네요ㅠ,6/8/2021 8:35,4,1
님들아 이거 절대 쓰지마세요 차라리 배민이나 요기요가 훨씬 나아요 돈까스를 시켰는데 파트너를 못잡아서 시간 걸렸어요 오로지 본사 책임인데 제대로 된 배상도 하지 않고요 진짜 쓰지 마세요 진심으로 하는 말이에요,6/8/2021 5:31,1,0
다른 배달 어플보다 배달비도 적어서 사용했는데 소액 주문비 있을 때도 그냥 넘겼어요 무료배달이라고 되어 있길래 시키려 했더니 원 채우라네요 ㅋㅋㅋㅋㅋㅋ 하 이건 뭔가요 배달비나 다름 없는 거 아닌가요 이제 쓸 일 없네요,6/8/2021 5:11,1,0
카드결제는 무조건 자기 명의로 된 카드만 쓸수 있는데 이것좀 바꿔주세요 배민이나 다른어플처럼요,6/8/2021 3:43,2,0
주문 결제 전 일회용 수저 원래는 체크박스에 체크하면 필요없다는 거였는데 갑자기 체크박스 체크해야지 수저 준다는 거그래서 수저 못 받아서 식당이 잘못한 줄 알고 연락했더니 앱 가 갑자기 바껴버림제대로 공지해주세요 아니면 눈에 더 잘띄게  수정해주세요,6/7/2021 22:44,1,0
화면에 음식 사진만 가득 차있으니 그음식이 그음식같고 다 똑같은 음식으로 보여요너무 정신이 없어요그냥 배민처럼 메인 로고만 나오고 클릭해야 음식 사진이 나왔으면 좋겠습니다 ㅠ주문하다 눈이랑 머리가 아파 도중에 배민으로 다시 넘어갔네요,6/7/2021 17:06,3,0
배달 실수로 배달시간 시간 기다렸구요컴플레인 걸려고 상담원한테 전화했더니 랩하시네요 오늘 당일 퇴사하시는분 같았습니다ㅎ 딱히 뭐 현명하게 대처해주시거나 그런거 없었구요 그냥 주문이 또 처음 했을때 보다 늦게 와서 다시 왔던 고객센터 번호로 전화했더니 퇴근했네요 연락 준다고 했으면서그래서 다른 고객센터에 다시 전화해서 주문 한거 볼 수 있나요  앱에서는 주문이 이미 완료 되어 있다고 해서 제가 확인이 불가능한 상태 했더니 뭐 자다 깼나요 기어가는 목소리로 거의 다왔다네요 이 통화후에 분 정도 지나도 안오더라고요 그래서 그냥 나가서 확인 했더니 음식 상태가 싸늘하게 문 앞에 죽어있더라구요 아 그냥 이 글 쓰기도 귀찮네요 걍 배민 쓰세요,6/7/2021 12:06,1,0
자주 이용중입니다,6/7/2021 11:43,5,1
할인쿠폰으로 저렴하고 빠른 배송으로 편하게 이용하고 있어요,6/7/2021 5:04,5,1
소소하지만 시스템이나 배달 주문방식이 너무 편해요,6/7/2021 4:46,5,1
할인 쿠폰을 많이 주어서 좋습니다,6/7/2021 2:17,5,1
음식주문 좀 늦은시간에 하려하면 거의 다 취소나고 주문한지 분만에 취소떠서 가게사정인가 했더니 앱자체 오류로 가게에선 음식만들고 우리쪽엔 취소로 뜸 가게사장님은 무슨죄고 괜히 죄송한 우리는 무슨죄인지 ㅋㅋ시스템 자체도 별로고 가게가 확실하게 몇시까지인지 표시를 해두든가 배달 어플이 괜히 배민이 오래가고 많이쓰는데 아님,6/6/2021 16:38,1,0
장난하냐 한집배달은 무슨 기사가 집주소도 몰라서 고객센터 문의하라하고 배달예정시간 지났는데도 집주변 왔다갔다 아오 내 집 하나 못찾아서 내가 가게가서 물건 찾으러가네 배달의민족쓸란다,6/6/2021 9:54,1,0
쿠팡 연동이 생활을 쉽게 만드네요,6/6/2021 8:36,5,1
쿠팡 이츠 배달비가 기본적으로 타 앱에 비해서 많이 붙거나 가격 층정이 높게 되어 있거나 최소 주문 금액 높은 거 어느 정도는 이해해요 여기에 관해서는 타앱이랑 비교해서 더 싸고 유리한 곳 택하니까 상관없어요 그런데 배달 주소 설정이 계속 잘못 되는 건 너무 짜증나네요 심지어 지난번 주문들 때도 주소 설정을 해도 다른 곳으로 설정이 돼서 도로변 주소 입력하는 것부터 핀 설정으로 직접 설정하기까지 다 해봤는데 그래도 이상한 곳으로 설정이 돼요 이것 때문에 배달 전화 연결하기에 전화해서 문의했는데 핀 설정 해보시길 바란다 이러고 해결책 없고 핀 설정 해봤다고 얘기해도 다시 한번 주소 다 삭제하고 해보라길래 이번에 그렇게 했는데 안 되네요 하 장난하는 것도 아니고 매번 그것 때문에 배달 시간 더 걸리고 다른 곳으로 잘못 가고 있다는 거 아니까 발만 동동 굴리고 있고 하다못해 제가 배달해주시는 분께 전화할 수 있으면 거기말고 어디로 오세요 말이나 할 수 있지 배달해주시는 분께 전화 거는 기능 없고 받는 것만 가능하고 배달 상세주소에 적거나 길 안내 칸에 적어도 그거 배달하시는 분들께 표시는 되는건지 한번도 그거 보고 제대로 오는 분도 없고 진짜 짜증납니다,6/6/2021 7:00,2,0
